Time	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft
c	c	c	c	c	c	c	c	c	c	c	c	c
m												
28.96667000	174.820109407598	139.603678093608	165.882566513328	157.358192180098	176.827224209875	140.393409213317	132.855252900751	171.881441202681	104.954173711680	176.892743401435	128.000424794603	139.452625294283
29.00000000	174.941125712070	139.563820737755	166.657785705080	157.142483025405	176.821450991322	140.383315999758	133.618543558777	171.895704128987	105.602258535839	176.144114295115	128.301969297917	139.801321456726
29.03333000	175.097489981314	139.494857532882	166.959860533985	157.114419314612	176.841279063124	140.330318069747	134.049257647766	172.234695704922	105.851038146307	176.190718442286	127.844039556009	139.875981718783
29.06667000	175.326052739241	139.257489523267	167.067689266086	157.664454436040	176.789497086584	140.313738573547	134.038594014503	172.227455622191	106.174997292605	176.108698545011	127.394335622905	140.120144661357
29.10000000	175.536797172351	139.025161017696	167.428872064688	157.942826334702	176.977644009964	140.039233190258	134.131388766033	171.953433139728	106.529004907574	175.914747540452	127.487251883041	140.350212603993
29.13333000	175.491864106497	138.883795526096	167.647368204860	158.355407141858	176.971515987602	140.087765454493	134.253499596458	171.808244238814	106.800427845069	175.924688655254	127.144083930874	140.716105481031
29.16667000	175.541440474042	138.663144076402	167.790609389796	158.545421746990	177.119922213331	139.962381510762	132.395121103716	171.601667311441	106.925971478959	175.938998789181	127.136646608542	140.728349921678
29.20000000	175.577921450730	138.490369109123	167.822738556459	159.200162625901	177.242337420880	139.993039833306	132.116952255966	171.359935154995	107.234569437565	175.924547659193	127.430863194930	141.515712420639
29.23333000	175.595061927390	138.564112590781	168.182397559521	159.716582334278	177.275984897413	139.916608475232	132.765033894050	171.660717438314	107.248759748751	175.956738033860	127.556636189926	141.587540758902
29.26667000	175.526773044224	138.587540634593	168.488157436616	159.979530464782	177.387796205959	139.747987563489	133.330980512791	171.412261665376	107.478022036265	175.746489597036	127.657295430356	141.737742287207
29.30000000	175.514997843577	138.579106942832	168.795149891165	160.431010639667	177.405624959726	139.801576709276	133.026869362482	171.268724284569	107.711232645300	175.637347093087	127.762709295430	142.230380645856
29.33333000	175.502132114128	138.593208407513	169.039362749654	160.738563048037	177.473038613223	139.515383044167	133.287748661810	171.324593907135	107.752557352860	175.478506615630	127.797036037681	142.285985693230
29.36667000	175.598428896994	138.567965813388	169.353051791899	160.996356476785	177.570019820905	139.302517826996	133.401533350868	171.094026308719	107.858691611933	175.475111478674	127.851437730047	142.425487934897
29.40000000	175.676815187166	138.567938703855	169.409389483674	161.004653895822	177.530743416247	139.322322130130	132.904760583409	170.927774033654	107.947698167025	175.392085713520	128.206549200152	142.998705717580
29.43333000	175.751065370843	138.385648729337	169.583246092637	161.107444752339	177.589064892536	139.382117944091	132.978123127913	170.835624931032	108.176651005205	175.318238775134	128.138406142215	143.091595119802
29.46667000	175.780740675258	138.383473572365	169.701956861478	161.194439234891	177.545988253209	139.488189686807	132.993452823645	170.801899236241	108.165123005413	175.067414415440	128.254117042185	143.101815816537
29.50000000	175.793952537037	138.306330602048	169.799181086835	161.258095884701	177.633694219900	139.613204603816	132.978333517520	170.795168416588	108.160082199125	175.092850269126	128.027737651090	143.104691158288
29.53333000	175.899648338572	138.288823767791	169.855459171751	161.245958338077	177.703097489000	139.522772249309	132.915269916240	170.808910868948	108.310469272550	175.203118057433	127.887667154328	143.119573218412
29.56667000	175.989666952322	138.222668534533	170.014454866222	161.179293689775	177.733562869914	139.572223156437	132.720380995003	170.787429154637	108.377982435086	175.226926782971	127.703669808845	143.161093334108
29.60000000	175.978180006145	138.233968071056	170.488270519339	161.060786169130	177.725657345980	139.556026575071	132.537484643355	170.754513272252	108.377958825777	175.219624977927	127.577239302730	143.156280398531
29.63333000	175.994669626785	138.238804816913	170.616212359605	160.774130749901	177.694804978340	139.539735931976	132.355617047978	170.630899854072	108.388448457751	175.152817401588	127.531660370934	142.869482786718
29.66667000	176.005281620402	138.247022579756	170.668068358390	160.520222550631	177.674338683836	139.506046661012	132.097206620570	170.605684627528	108.386836799525	175.136335760816	127.423882582612	142.640404434285
29.70000000	176.035050606502	138.188885243051	170.579477478356	160.277851835750	177.673668506318	139.549474999054	131.910368092478	170.661243112237	108.408268092849	175.131084652881	127.386084477888	142.623153954032
29.73333000	176.012621609951	138.179955116078	170.425334153986	159.889211807657	177.680882398239	139.442671993334	131.492292873751	170.746345022585	108.391043270763	175.087482733272	127.361675589007	142.346065895586
29.76667000	176.043420842711	138.177365963516	170.435766138460	159.802577278009	177.655757703079	139.418946405700	131.392839561404	170.847975093315	108.354893493787	175.342888935391	127.285269113093	142.310463298788
29.80000000	175.981131880073	138.183744863212	170.033265794798	159.466835704364	177.739682740527	139.268712731167	131.124627180207	170.816182907696	108.242400417149	175.275666268026	127.417467197492	142.223926913627
29.83333000	176.070726134135	138.191360089193	169.861931252017	159.362118824436	177.755242976491	139.261684324138	130.795052725675	170.709673407521	108.076259489054	175.278621766217	127.327135483019	142.187190262960
29.86667000	176.029743973789	138.259824033341	169.715910584449	159.376530411615	177.750918045727	139.350451989288	130.912427676003	170.714871539962	108.064507735993	175.131154163794	127.780231258448	142.195788373995
29.90000000	175.982115559319	138.258944708092	169.633364892368	159.330974544197	177.747316916694	139.357136525363	130.873912300899	170.755111713877	108.071356206044	175.128724025327	127.584720742425	142.172267453802
29.93333000	175.964030939035	138.529348425499	169.568267908286	159.859378356968	177.858193716304	138.780917108808	132.436983476488	170.742695366150	108.181456666995	175.112267607643	127.518751364836	142.143851293110
29.96667000	176.072650709916	138.573180791437	169.544264991850	159.854129709503	177.872014729445	138.731934559358	132.411845812445	170.763546778885	108.266174568032	175.150114475704	127.424693932397	142.113966845389
30.00000000	176.070626774616	138.648204364829	169.585721136454	159.887247639900	177.880103613237	138.798881009679	132.142977317747	170.789416824085	108.237557938768	175.230967319295	127.392184939714	142.036726107768
30.03333000	176.126087926058	138.675981179301	169.438484464053	159.814253053155	177.881832409786	138.726314480753	131.848870526317	170.646489087484	108.253266291609	175.182311185640	127.395582699441	142.097699654212
30.06667000	176.136060153504	138.669445194915	169.382349597018	159.743603235040	177.881977284845	138.714971346209	131.555398027732	170.788633502013	108.222726807141	175.216061589505	127.499528621059	141.980566463029
30.10000000	176.197928758428	138.591928882585	169.485783784900	159.835692089029	177.922759103579	138.777945703707	131.131918559870	170.918424701063	108.203057132418	175.343239947963	127.478443890470	142.096398702884
30.13333000	176.245006637947	138.646103908422	169.426239426976	159.834322245314	177.959586943963	138.831528433554	131.064681614242	171.182367059729	108.188135652236	175.331319745704	127.904743557208	142.114308880748
30.16667000	176.237044812609	138.710675670602	169.154320414286	159.483195398971	177.920581476220	138.844493148786	130.752499112868	171.200977166997	108.149151726741	175.306542149897	128.596964369388	142.005316844355
30.20000000	176.264975327410	138.756232832189	169.031514498089	159.336124450265	177.516648979323	138.718108135908	130.438782834131	171.177234157337	107.934859173805	175.371445157945	128.431953162926	141.865839510007
30.23333000	176.285980574948	138.762535213924	169.091191162712	159.140718771541	177.432010038693	138.798627851940	130.284345753392	171.163723445547	107.994708872167	175.405956227986	128.379933056317	141.923753001994
30.26667000	176.102454489748	138.745754287546	169.225719929766	159.047479999194	177.503263357442	138.762229142586	130.272365517639	171.282661146708	108.000688595905	175.339440122724	128.294203792375	141.834900420819
30.30000000	176.093135753960	138.737404505335	169.308654276175	158.991685959632	177.465133193557	138.805479898675	130.412574285602	171.306425051166	107.979820266059	175.258737161555	128.231845501781	141.969961937097
30.33333000	176.052027596117	138.699311992684	169.302905840537	158.908231135855	177.503788840925	138.816818574548	130.421313281992	171.337993853752	108.007878670484	175.208590887945	128.230032815977	141.894173818352
30.36667000	175.972948336376	138.686238974249	169.183682137734	158.789767903116	177.492942541011	138.806789870666	130.307034965717	171.333791951086	107.963293027573	175.184974087206	128.230909409681	141.847924750134
30.40000000	175.996845563606	138.611548400420	169.100183470137	158.748517182556	177.490467064212	138.897807964187	130.254800235052	171.348136611365	107.965368975315	175.231896123470	128.050341027760	141.825556652644
30.43333000	175.912715005355	138.515659591167	168.759119248175	158.642939934593	177.440112535971	138.957278317254	130.087197873124	171.344335069452	107.989312633487	175.242529737948	127.817650205681	141.775125776538
30.46667000	175.933193819630	138.555830801761	168.663597800656	158.795737740528	177.498480923443	139.007181361067	130.249554926418	171.428899744317	108.072208475992	175.490569649947	127.754508755381	141.887084853277
30.50000000	176.174820303976	138.535096070273	168.604336430599	158.853520260676	177.516526413120	138.958311388471	130.281388234831	171.442235121471	108.040540521842	175.560213011699	127.684064823797	141.839058087152
30.53333000	176.180956701183	138.450180118823	168.750277533738	159.180081832838	177.482957968109	139.057773428114	130.206458752700	171.439520360855	108.108557192595	175.510490597171	127.575599795383	142.190936385843
30.56667000	176.187027998735	138.610994293571	168.788117353634	159.339843571058	177.438441456822	139.071598372746	130.245671272624	171.352714784439	108.085810048093	175.477994441713	128.158750730710	142.182998836574
30.60000000	176.145484721676	138.558220143849	168.912615406260	159.568186293482	177.437841144716	139.024384405532	129.903748936519	171.325573135910	108.043192219729	175.497896607261	128.105048557523	142.375890220276
30.63333000	175.849928817209	138.620043887717	168.902873909219	159.639095857695	177.484019208624	139.117441757439	130.020729052412	171.182062273069	108.021814569633	175.734764431998	128.027917186693	142.543898305086
30.66667000	175.828768159329	138.617443219591	169.096919303028	160.179668724615	177.339955749513	139.501907582111	131.628400336892	170.979281824960	108.111498265397	175.613859900898	128.059307595301	142.485180390200
30.70000000	175.800932421723	138.642099111427	169.120456698070	160.072253553795	177.369243425558	139.529743059554	131.359118384985	170.914754165967	107.974713294466	175.778230542794	128.443953916184	142.391397470840
30.73333000	176.120818735697	138.643775520792	169.351393140811	160.051860685763	177.353793046887	139.541003296619	130.988651691141	170.796723200538	107.895965915768	175.861831399297	128.303962864420	142.288520716527
30.76667000	175.912241571872	138.844608665732	169.504855828423	159.841085713835	177.278242503501	139.579670099906	132.387092550735	170.795212155854	107.749961965811	175.804571332794	128.494454507616	142.261063130741
30.80000000	175.890975015487	138.812049450074	169.482736466514	159.727450943943	177.284545924559	139.624992283411	132.164781264558	170.772697759632	107.773201256709	175.745146836766	128.630378565908	142.197843865687
30.83333000	175.841989377528	138.788432481648	169.728124079180	159.698217970041	177.364334502086	139.642281323000	131.886080306869	170.678628193176	107.849336677855	175.681577148273	128.698973049050	142.184617110980
30.86667000	175.858339826298	138.817470032717	169.839131967522	159.729462804475	177.467449828719	139.596819396264	131.730353220597	170.693594804036	107.785891815639	175.804460567231	128.528516255242	142.138481696640
30.90000000	175.923593682505	138.862703248973	169.699756881954	159.431050121414	177.499577709498	140.201427589968	131.798876590759	170.806651878893	107.930954720995	175.757412754589	128.038327514586	142.056146897072
30.93333000	175.960493829877	138.838189130157	169.932004615467	159.419675185945	177.552797317225	140.258559756447	131.560342647219	170.809425598142	107.972968603377	175.761329934481	128.081000718336	142.083833077655
30.96667000	176.020882108385	138.808309881264	169.787034918307	159.473648132382	177.509977881146	140.261049057831	131.559722881454	170.839145448847	107.971003943661	175.689078553919	128.077235970079	142.203649438452
31.00000000	176.099257177209	138.799473611877	169.728342098351	159.357477200006	177.414330880131	140.255533324094	131.481275173534	170.801029703358	108.099534994892	175.683221979948	128.143174002001	142.132786622589
31.03333000	176.014471685812	138.723098750873	169.823692966543	159.404742628758	177.475582529458	140.112661682516	131.066498453790	170.710108529630	108.094855166045	175.664097431391	128.044382664563	142.190307337960
31.06667000	176.097243038567	138.727347368524	169.619276338056	159.763467288290	177.439074154301	140.205792482414	132.442787142722	170.617123531171	108.292564418956	175.665852338653	128.080192766982	142.660138139605
31.10000000	176.149753542936	138.715173716872	169.635130309493	159.669123065130	177.408076358958	140.267122093726	132.631452267951	170.543882235083	108.429598871743	175.473179110780	128.117926844384	142.675909028170
31.13333000	176.141717558750	138.655956436429	169.887894322684	159.837663018072	177.174945382001	140.285070397916	132.052478408938	170.453885862909	108.516349966368	175.451707573956	128.145614757975	142.686532524180
31.16667000	176.125568792746	138.666853977183	169.760748005429	159.873453136250	177.244205430072	140.306258303169	132.851856205542	170.477173750049	108.536056700958	175.443971909235	128.182920636993	142.480085656537
31.20000000	176.138928866025	138.700646573514	169.320916449081	159.808383819799	177.429467005304	140.214213205296	134.190947656511	170.473944655406	108.691532145212	175.530661726710	127.786904640857	142.948072651669
31.23333000	176.218160550447	138.671344115926	170.290669001383	160.719374801904	177.403408981766	140.170123336695	131.964034011712	170.462739166239	108.542780803271	175.591880180483	127.583211947451	142.965385333583
31.26667000	176.323186125153	138.651105257225	170.214109726333	160.711849480560	177.444459330631	140.210983000901	132.042697667957	170.666711070272	108.598232239867	175.571258343604	127.606856779553	142.870213023502
31.30000000	176.573743631077	138.541357449884	170.690652319235	160.884526600587	177.368190906897	140.404712142473	130.725499427138	170.513179879546	108.644391411050	175.617731141497	127.761181983634	142.779726266108
31.33333000	176.715004058814	138.530942984418	170.251045476578	160.661261615979	177.408614757918	140.340797961280	130.191111674708	170.276360961640	108.634170283090	175.530292907555	127.676341934871	142.533949967063
31.36667000	176.656353563847	138.545906804250	169.481370152719	160.980039285802	177.436646572639	140.282033350500	131.244042585888	170.236187541741	108.580334347920	175.575518412003	127.405176609480	142.649590257136
31.40000000	176.783671786577	138.540788491372	169.324829974182	161.282793084201	177.502800775701	140.261126950830	131.658227263111	170.153976399765	108.679918214766	175.359755549307	127.342992848894	142.543297852416
31.43333000	176.824193265016	138.569440327950	168.148071769677	161.659927695518	177.513426363671	140.153730860690	131.528627182772	170.245362267791	108.589670103603	175.407219475127	127.543557555697	142.289602409000
31.46667000	176.943744544605	138.606420654503	167.584981305716	162.587612666956	177.479927567698	140.111110634171	131.976358857693	170.186815881270	108.716685647407	174.902847932589	127.730479160760	142.235173984804
31.50000000	176.652435393362	138.610746424766	167.527528296116	162.938795730326	177.512177742612	140.189589992139	131.727180371232	170.158963139397	108.699911265612	175.038468998919	127.601684912713	142.445891321958
31.53333000	176.106200810732	138.668164599044	166.989672101241	164.028458295828	177.472954408289	140.087679299435	132.299540700449	169.977553321897	108.252314688937	175.111669935124	127.616632771387	142.178372439207
31.56667000	176.107263485791	138.645541170238	167.156910525294	164.312665446916	177.491032138887	139.912439234990	132.058843962007	169.949569037830	107.935619284285	175.334151145474	127.685732323959	142.298574801325
31.60000000	176.052637083490	138.618889496865	168.174394589520	164.772165567087	177.437980775106	139.545624672555	132.384004708736	169.165825206035	108.372663641169	175.392065542420	128.539079183340	142.562798693039
31.63333000	175.796264608943	138.591835833496	168.946943481630	167.254072888250	177.237365056225	139.485787424194	134.501143128324	170.703217242435	109.045450651438	175.473922221444	128.604598596116	142.929988128888
31.66667000	175.859133277119	138.643374047707	167.969108608041	170.841918532943	177.345488226140	139.308867086304	138.112951796183	172.473175728384	110.069393267079	175.796184615593	128.480697688154	142.771955105989
31.70000000	176.259801374274	138.632853104228	167.751276893046	174.656608343260	177.449904590868	139.039790897456	141.261605001214	172.147762601257	110.287020107992	176.405373552032	128.250149513589	142.403075258326
31.73333000	176.509104635998	138.628657353464	167.754656973516	175.432335011758	177.378862761471	138.847446537937	141.873528794984	171.122643940086	111.309584216448	176.684449350497	128.409954825418	142.587065096081
31.76667000	176.934137132295	138.638430412883	167.975512604306	176.541649809324	177.376279578399	138.647330036854	142.482877782348	170.647439896118	112.182971581336	176.951224660798	128.560476877638	142.370302498244
31.80000000	177.140196556429	138.639066790827	168.486903065101	176.680187142419	177.223933849508	138.448088787966	142.779737267122	170.380609112399	112.594749169968	177.362487498860	128.260978000602	141.733465502611
31.83333000	177.160364308052	138.561104492175	169.058052227547	175.352046935406	177.163363905843	138.251368139849	143.224292753540	169.038154294214	113.423938213100	177.763632254740	128.122710805390	141.649430265791
31.86667000	177.257106882711	138.451987867308	168.262845626674	173.242018947972	176.863460874244	138.095865353591	143.689175147383	167.821011266777	114.318401872533	178.197410872918	127.714676429790	141.062383913166
31.90000000	177.382035670533	138.525390258770	174.611126724651	167.351515682682	176.713157384796	138.075593464803	145.825897171269	166.428977009666	114.962215039173	178.618821347717	127.215181167203	140.288241024788
31.93333000	177.392014438022	138.498685956436	171.984487682490	166.868965951320	176.634698182348	137.978135603855	146.284800006219	166.041157762891	115.632397853387	178.934432063406	126.993970859964	139.777447234382
31.96667000	177.601074785048	138.420068449120	169.447413638918	163.605387408660	176.636418412900	137.777482329229	146.620381295107	164.536417129679	116.831045241939	178.905719231929	127.221303056480	139.760044311123
32.00000000	177.777820052236	138.389046103437	167.058046729545	163.307454972486	176.627858941618	137.542810723039	145.779595394424	164.704911173225	116.408470335118	178.859170480700	127.735030932232	138.630389674012
32.03333000	177.494066048460	138.367505640203	167.498746324684	162.280526784350	176.525287867060	137.492079827978	145.364096126528	164.957179239255	116.334361867439	178.983747704228	128.263352356418	137.679222443212
32.06667000	177.366710015425	138.356051571649	169.957421812220	157.902817907599	176.598011191074	137.429861730319	143.221159976402	165.231989976631	116.213190753044	178.804552146083	128.798009225170	136.841717908469
32.10000000	177.555947589195	138.370068309197	169.892013013035	155.428602077677	176.587391123220	137.091708048975	141.745747987255	165.775131315961	115.714022611058	178.955879737594	129.692474340943	135.787341508077
32.13334000	177.315934794294	138.364709669337	170.509627744335	153.332623068427	176.603834920794	137.017975122655	140.474260058784	166.106988978765	115.554665582520	178.748306621543	129.996849916759	134.954574666006
32.16667000	177.171319993773	138.342506471378	171.122801597404	149.117648274269	176.636007710924	136.887920245944	138.376497970549	167.600256839862	115.573633507481	178.443247957882	130.406484641816	134.141947812851
32.20000000	176.907660292330	138.349031901450	170.214555839532	149.148904311813	176.673879444555	136.679199758975	138.310092629539	167.921134969279	115.704734228710	178.249489595307	130.983839423387	133.294267295014
32.23333000	177.089523377432	138.311717702323	166.479602160148	148.873556140997	176.642550681514	136.577282398830	137.978301006717	167.470939260124	116.357039771393	178.292302829407	130.963351604419	132.996436816987
32.26667000	177.124884407442	138.334998182646	172.723869582245	145.696414201247	176.632050455084	136.120270809874	134.008012848895	167.509706677472	116.450680928716	177.975422030493	131.593021761113	132.315136590547
32.30000000	177.285881171021	138.315391791426	170.305728507324	143.938418843342	176.668880643429	135.801350519414	132.664263826029	166.448861423795	117.361941376144	177.928973542539	131.781031415330	132.309277991887
32.33333000	177.529708151687	138.242255513189	164.857316010743	144.100687596263	176.922158288252	135.023892960117	132.681763314713	165.958011789376	118.316596430997	177.796160002991	131.935164641896	131.945911872457
32.36666000	177.497858233982	138.224069065240	165.007386373234	142.845085661891	176.967288335920	134.882037410583	131.810892307330	166.194398945589	117.935387697126	177.846537873240	131.940917259814	131.258310590156
32.40000000	177.309177878300	138.249824350195	171.081663540917	139.248252748935	176.939706991510	134.775608042408	129.508881820569	166.306297172664	117.910670853024	177.854405269651	132.011006842960	130.778559856271
32.43333000	177.066963833252	138.286502802282	171.705386997319	137.769049228921	177.031023720661	134.437013603308	128.470995440275	166.347696586279	118.108995221443	177.833919210682	132.227207378453	130.397547472100
32.46667000	176.637367536934	138.364497848217	174.204502676920	136.499974748112	177.087097098273	134.081506814836	127.565024166437	166.846999166854	118.005868367583	177.950296127466	132.333167315324	130.061550124836
32.50000000	176.446999674147	138.374578646736	172.885438819890	135.890683190325	177.103305453285	134.027720971888	126.778828376947	167.000507313106	117.962023365740	177.867531674650	132.511092914443	129.687806436408
32.53333000	176.065852761788	138.403914228497	173.559143075833	135.154207352040	177.076053258683	134.079517099173	125.899908424235	166.211750120870	118.357950025571	177.891889412301	132.397887230319	129.497448868554
32.56667000	176.202986156232	138.417204080477	174.265614850312	134.159326104697	177.060943706409	134.106353339294	124.894106258468	166.468364824983	117.930593573590	177.874998830139	132.358179571831	128.838305830361
32.60000000	176.153090770972	138.401703140557	174.500199342747	133.692218811569	177.077040590618	134.138693008470	123.641929318814	164.789450580558	118.067220063914	177.839993619065	132.265053660180	128.322914150453
32.63334000	176.187017765223	138.393326771101	175.055771102615	132.977040221283	177.094848752289	134.171141360190	122.056770987986	163.237808234768	118.134689182408	177.870831257485	132.152428790348	128.028569922258
32.66667000	176.136120100006	138.381219317783	174.868487515009	132.964574717549	177.091635901522	134.277109496451	121.579994466505	165.984629321413	115.844235683445	177.970700080684	131.723240872780	126.441406233850
32.70000000	176.106552619856	138.411205975079	175.726715063830	132.636822085931	177.075222853704	134.660040877133	119.821597397697	165.158543582997	114.426348917145	178.124882371959	131.091067365585	125.611651573515
32.73333000	176.113347381918	138.434818662162	175.360703448044	132.830802022465	177.168240322781	134.689370991211	118.859485815345	164.292268301059	113.134662150776	178.255872372030	130.937167909780	124.984085976446
32.76667000	176.254278674500	138.448246731684	176.528091755758	132.905087900741	177.234318532495	134.840930677671	117.312681806869	163.922315092615	111.837083367444	178.092851979483	130.629415636458	124.354791924430
32.80000000	176.330114431288	138.430879350519	177.572990219997	133.598044703637	177.154798017430	135.611869672423	116.426731338581	166.903795307691	108.488158129332	178.043054607494	130.357057498308	122.033117070386
32.83333000	176.412108813438	138.366184468062	179.294051087355	133.106847998347	177.114449851244	135.799101659846	115.262619765715	166.689228435176	108.183074040091	177.934927527472	130.279279497492	121.541514263473
32.86666000	176.504956886800	138.272857014146	178.672826854441	135.045861874627	176.971803941865	136.319389610074	115.721270834198	162.636333624389	107.866853042143	177.814952668345	129.676346138587	121.111748600895
32.90000000	176.465789729571	138.219456365293	168.989938831035	139.619157990245	176.907133318259	136.708356259859	116.465092524790	163.526237857504	107.641395903949	177.769840981001	129.304390934906	120.732718800985
32.93333000	176.527117828723	138.186873305808	172.372476685857	138.672245627683	176.639739053444	137.339161037938	115.933930168095	165.038249620548	107.076045637222	177.671543082189	128.730045852360	120.142375658934
32.96667000	176.520943027887	138.091623003064	174.045957252049	138.638609106846	176.224845893791	137.999744701816	115.643309874857	165.362486170801	106.944441703228	177.565053029043	127.788911644098	119.840751802615
33.00000000	176.698194659300	138.033810686438	174.986580761235	138.162294758981	176.013024507763	138.336617089601	115.048278444608	165.475516476944	107.061707480250	177.566905207824	127.534102137676	119.727892504697
33.03333000	176.745242139393	138.046144046326	175.565700164879	137.977595112354	175.872177515082	138.409582135199	114.713358710569	165.750130885228	106.963835179651	177.555836044190	127.502176359096	119.587784307320
33.06667000	176.963785859644	138.053428095429	176.397203780196	137.863676561528	175.830521554200	138.437238739302	114.318272980430	165.709674683216	107.112406046691	177.666758379584	127.466925724107	119.438507663541
33.10000000	177.242432718644	138.017496033610	175.781552145237	137.841629218695	175.827180009861	138.434944388456	114.222279407954	165.931842366848	107.152527127023	177.734992380032	127.511016533046	119.340764570507
33.13334000	177.358425157337	138.073884559159	174.698975242275	138.176570443906	175.799873580424	138.443561885220	114.314087853042	165.957754559572	107.332985649324	177.792750894144	127.537407648644	119.332793909086
33.16667000	177.493946432136	138.090659106929	176.138690783491	138.182694010819	175.811720356720	138.439159173164	114.087076092097	166.070504938710	107.339959538938	177.867719661797	127.575130737825	119.367925719058
33.20000000	177.942650973739	138.121794265109	174.823538776340	138.394705474036	175.796146462159	138.467737266816	113.829943207943	166.426588030142	107.399022525189	177.842134462783	127.540187255578	119.278415407705
33.23333000	177.953235482706	138.107125942567	175.148387354411	138.366428226648	175.866691688730	138.473653332606	113.482109157983	166.333877153986	107.571674118492	177.811746860629	127.361125426933	119.400150534315
33.26667000	177.985626028569	138.116248804514	177.368442841834	138.545229603824	175.875528366336	138.497868668766	112.852320486627	166.555326379855	107.663512556364	177.760787541238	127.285347051851	119.434780570850
33.30000000	177.851840401196	138.132224448900	176.669494610601	139.017585846529	176.003571469662	138.507814037270	113.243162424323	166.840484858556	107.590762135902	177.839888880517	127.273270840486	119.416006938417
33.33333000	177.929140434284	138.165954369287	177.151042727157	139.302486005845	176.090050824489	138.515875634104	113.387403007971	166.647851525457	107.764442949337	177.879528572981	127.267985023393	119.447158189519
33.36666000	177.913207578047	138.222089002993	177.906776924218	139.520838828447	176.043212092790	138.700351070418	113.532536290418	166.894775570263	107.713581354129	177.943491313339	127.212171896661	119.475125765200
33.40000000	177.711856585020	138.324144845986	178.096052221666	139.947341213521	176.036860747068	138.643160695266	113.768686848492	166.848972196421	107.845930909484	177.968163031109	127.238749886093	119.613111349553
33.43333000	177.731133125843	138.283981747343	178.381239642985	139.824316135799	176.057736191408	138.655053214057	113.908806905183	166.718906718669	107.825857126857	177.949457056563	127.215512671326	119.636345659974
33.46667000	177.891681366254	138.321715394903	177.636130938715	140.438154544706	176.077253373500	138.726958451714	114.179480475068	166.709890433554	108.044991970849	177.953335948640	127.117891593201	119.576014945996
33.50000000	177.858466441237	138.342021691561	179.067264866831	140.726780023438	176.096657783384	138.786248158146	114.336797131370	166.843707913435	108.063360419728	177.957409597675	127.060881463078	119.515925016159
33.53333000	177.898507801043	138.341795021608	178.739456679499	140.797048021018	176.136544627066	138.725045276886	114.509917803524	166.847884083159	108.006868306614	177.919430416602	127.063193219000	119.518645372672
33.56667000	177.825599552146	138.359470339587	178.526361938496	141.040468146569	176.161750702147	138.781732163162	114.656412453369	166.638817888622	108.093166284803	177.888598508688	127.000289431411	119.609084038100
33.60000000	177.981517764158	138.335828955656	178.444779746487	141.015664671338	176.316632634372	138.735357038002	114.759204833026	166.645468324881	108.121351044652	178.015617063342	127.161887894662	119.602042552116
33.63334000	178.116845829384	138.317888725533	178.403757584659	140.781011851675	176.343491374120	138.766248126303	114.706450991279	166.732403462564	108.093915025456	177.912148105730	127.097149475426	119.610787195815
33.66667000	177.785934574640	138.361974478060	178.298779759421	140.975718226021	176.410734012007	138.806822669241	114.789713645828	166.757926986215	108.129562207085	178.001162540194	127.040411545592	119.619064000543
33.70000000	177.524050616103	138.375310706361	178.308034418904	141.053821454192	176.483570194973	138.844268724717	114.826575805835	166.594977909481	108.185405786899	178.010174125560	126.979840621020	119.664113757665
33.73333000	177.782830920427	138.333324378545	179.154009682618	140.947194862314	176.543150812134	138.847466757409	114.889083993172	166.644497434039	108.182514947093	178.013295717337	127.007049845077	119.602131978477
33.76667000	177.953630300740	138.324793430524	177.836598789741	140.793807906603	176.639401794343	138.809874695766	114.867151499435	166.549617641239	108.269553794846	178.050913768941	127.041137085172	119.704143572598
33.80000000	178.012065990427	138.311565042088	178.922234220089	140.622752805597	176.767183603624	138.784423234228	114.823307610962	166.571582372943	108.278329931439	178.008694624547	127.038722445932	119.696624493567
33.83333000	177.756643076816	138.300327312615	177.935106856942	140.823769493398	176.692626415222	138.887893900015	115.272058810056	166.590563391707	108.415598803667	178.000035531059	126.957022625873	119.686756609370
33.86666000	178.037993192332	138.272269420899	177.223229394345	140.687275486945	176.971598357363	138.668405975403	115.593140200743	166.588871657334	108.543961096955	177.909778602540	127.024793977028	119.713573163793
33.90000000	178.145317028465	138.237295713536	177.305297403488	140.404882205372	177.054818416103	138.654436115100	115.532623655623	166.591290243525	108.618723879722	178.020050284407	127.019283974906	119.791359155039
33.93333000	178.266408562954	138.223970876630	177.353540096227	140.294164880926	177.143128294285	138.588930120858	115.604393311667	166.625240717248	108.529907326506	177.965636509734	126.981109369417	119.757200546097
33.96667000	178.360731384852	138.197042525717	177.819389001608	139.998052538802	177.197575928717	138.500605269393	115.513805727776	166.633629186645	108.502154065457	178.013339306687	127.004403760498	119.770913199913
34.00000000	178.448247707565	138.184977548034	177.634507792745	139.976552680368	177.283593113367	138.367448257457	115.785151233715	166.556645730692	108.489859689063	177.798143293540	127.074156967472	119.764438942631
