HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Time	Naive Bayes	kNN	Classification Tree
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	discrete	discrete
																																																												meta	meta	meta	meta
0.01156087	-0.05305794	-0.0666678	0.0	0.0	0.0	-0.01214243	0.3656734	0.06111503	-0.0043537	0.5411274	0.07766438	-0.1664013	0.2534413	0.00971079	-0.4062077	0.2299326	-0.01489472	-0.6074357	0.227774	-0.07399607	0.1530431	0.274116	0.06819892	0.3456854	0.3353687	0.08174896	0.5990164	0.443791	0.1117373	-0.05572564	-0.1210721	-0.1051049	-0.0960767	-0.5199723	-0.1062305	-0.09444717	-0.7888654	-0.1117539	0.08613565	-0.1236803	-0.07534766	0.07838594	-0.5158761	-0.0936954	0.07305889	-0.7868758	-0.1019614	173.982025013	137.76864772	173.999504732	133.40155628	179.06878291	132.371606964	164.718954629	168.387152187	148.71550765	173.793423002	136.304978218	175.102518094	16.86667	C2	C1	C1
0.01126636	-0.05291026	-0.06672812	0.0	0.0	0.0	-0.0122034	0.3653331	0.06121087	-0.00481629	0.5405257	0.07754111	-0.1695005	0.2560962	0.01179981	-0.4086818	0.2332145	-0.01539731	-0.6098987	0.2317298	-0.07453537	0.1525254	0.2736397	0.0679884	0.3458011	0.332068	0.08262372	0.599014	0.440759	0.1125526	-0.05620841	-0.1209336	-0.1050427	-0.09594835	-0.5202238	-0.106245	-0.09428228	-0.7891252	-0.111814	0.08604097	-0.1236835	-0.07563663	0.07845785	-0.5161421	-0.09385633	0.07329308	-0.7871124	-0.1021314	174.006047437	137.710524579	173.293525165	134.104208172	179.091217771	132.37795174	165.24568449	168.920392318	150.116862639	173.877114147	136.206425855	175.861764096	16.9	C2	C1	C1
0.01109263	-0.05277812	-0.06678033	0.0	0.0	0.0	-0.01190113	0.3649978	0.06140924	-0.00473304	0.5401219	0.07754135	-0.170912	0.2572274	0.01246834	-0.4079648	0.2360506	-0.01593208	-0.6091188	0.2367506	-0.07532477	0.1524377	0.2731382	0.06772518	0.3462286	0.3288339	0.08363199	0.5392265	0.3975756	0.09326506	-0.05671269	-0.1208241	-0.1048088	-0.09549652	-0.5208715	-0.1062117	-0.0935711	-0.7892488	-0.1118839	0.08601444	-0.1236893	-0.07613254	0.07910299	-0.5162553	-0.09395218	0.07398862	-0.7871438	-0.1022849	174.016037661	137.662041212	175.999794848	134.766572601	179.159794074	132.46633664	165.904287649	169.048313964	150.533349038	173.966793678	136.067960608	176.335867673	16.93333	C2	C1	C1
0.01095548	-0.0527175	-0.06682229	0.0	0.0	0.0	-0.01214978	0.3648118	0.06152511	-0.00468591	0.5399343	0.07774448	-0.1724147	0.2581425	0.01345801	-0.4074498	0.2384539	-0.01589131	-0.6086416	0.2440775	-0.07472515	0.1503955	0.2723902	0.06684446	0.3446309	0.3252826	0.08420324	0.5396364	0.3905562	0.08567023	-0.05685091	-0.1209886	-0.1048379	-0.09533766	-0.521539	-0.1061399	-0.09319949	-0.7894329	-0.1118259	0.08597865	-0.1233908	-0.07627106	0.07929906	-0.5164582	-0.09394097	0.07446497	-0.7875468	-0.1021521	173.924981794	137.649870637	174.421738297	135.10730998	179.159716448	132.363780231	166.633330456	168.877398342	150.825412259	173.966190468	136.11458757	176.799319327	16.96667	C2	C1	C1
0.01094822	-0.05270495	-0.06687093	0.0	0.0	0.0	-0.01249039	0.3650216	0.06188917	-0.00502498	0.5398719	0.07793641	-0.1727312	0.2586032	0.01377916	-0.4063548	0.240817	-0.01620412	-0.6075767	0.2480969	-0.07462287	0.1496759	0.2726219	0.06657934	0.3450862	0.3238058	0.08367252	0.5386735	0.3906629	0.09372497	-0.05688074	-0.120989	-0.1048071	-0.0948842	-0.521588	-0.1060934	-0.0926314	-0.7894372	-0.1115553	0.08610146	-0.1233434	-0.0764513	0.07975627	-0.5164146	-0.09392405	0.07496291	-0.7874401	-0.1021302	173.816392026	137.681367261	175.187304903	135.594953132	179.184310749	132.344898504	167.113369408	169.116087493	150.516601004	174.017708187	136.069743488	177.279735531	17.0	C2	C1	C1
0.01108708	-0.052601	-0.06695318	0.0	0.0	0.0	-0.01382612	0.3654533	0.06320715	-0.00550221	0.5399308	0.07792282	-0.172965	0.2589005	0.01384497	-0.4049529	0.2433958	-0.01607037	-0.6060081	0.2539811	-0.07522702	0.1498192	0.2726988	0.06643176	0.3453977	0.319043	0.08509517	0.5386975	0.3875827	0.09248042	-0.05667183	-0.1211256	-0.1048491	-0.09435104	-0.5219151	-0.1061578	-0.09212635	-0.789924	-0.1115639	0.08638951	-0.1229966	-0.07681704	0.07999218	-0.5165206	-0.09403539	0.07555179	-0.7875996	-0.1022725	173.036709389	137.80313039	173.021988875	136.984740917	179.23520657	132.176405493	168.510387656	168.755692907	149.74267223	174.074338604	136.15936176	177.651908072	17.03333	C2	C1	C1
0.01113728	-0.05254523	-0.06699181	0.0	0.0	0.0	-0.01471186	0.3658194	0.06395221	-0.00577533	0.5399711	0.07841063	-0.1734758	0.2590587	0.01404023	-0.4035052	0.2456626	-0.01629329	-0.636391	0.2658075	-0.08362722	0.149509	0.2727644	0.06644559	0.3458962	0.3159038	0.08472991	0.53944	0.3834055	0.09161711	-0.05662432	-0.1211362	-0.104841	-0.09418628	-0.5220193	-0.1060963	-0.09193466	-0.7899866	-0.1114964	0.08662881	-0.122778	-0.077178	0.08020943	-0.5165907	-0.09399891	0.07573762	-0.7878034	-0.1022055	172.671168729	137.877708329	172.432473636	137.908162626	179.287402476	132.026153187	169.337971861	168.212596532	149.183173289	174.085117437	136.176562341	178.072068631	17.06667	C2	C1	C1
0.01113808	-0.05251466	-0.0670352	0.0	0.0	0.0	-0.01539451	0.3660555	0.06437683	-0.0063997	0.5400822	0.07875299	-0.1745979	0.2593122	0.01421452	-0.4046688	0.2514258	-0.0173502	-0.6034105	0.2797095	-0.0783	0.1483567	0.272714	0.06596899	0.3455392	0.3117446	0.08447361	0.5407407	0.3752496	0.08981228	-0.05657641	-0.1211331	-0.1047978	-0.09418861	-0.5223948	-0.1060135	-0.09176704	-0.790089	-0.1112952	0.08669799	-0.1226963	-0.0774641	0.08030207	-0.5165497	-0.09394407	0.07588928	-0.787734	-0.1021616	172.525305346	137.916855213	172.214622285	138.906701527	179.339736323	131.974060452	170.446409085	166.625920556	148.025723555	174.049664724	136.218947342	178.647528158	17.1	C2	C1	C1
0.01084293	-0.05250323	-0.06715488	0.0	0.0	0.0	-0.0152334	0.3660752	0.06459785	-0.00821328	0.5410367	0.07933402	-0.1758336	0.2593418	0.01475167	-0.4044237	0.254614	-0.0174129	-0.6046904	0.2833595	-0.07098985	0.1454513	0.270088	0.06358409	0.3440546	0.3073065	0.08305788	0.5405834	0.3672421	0.08609676	-0.05686989	-0.1213407	-0.1044707	-0.09379523	-0.5225585	-0.1057224	-0.09139042	-0.7902246	-0.1110768	0.08617423	-0.1221012	-0.0784483	0.08076406	-0.5165877	-0.09365225	0.0763205	-0.7877983	-0.1019423	173.039567642	137.907217862	172.137523312	138.189509233	179.518716638	131.926189833	170.818033054	168.576094679	147.580693464	174.146813771	136.322763181	179.041032104	17.13333	C2	C1	C1
0.01072967	-0.05251307	-0.06725693	0.0	0.0	0.0	-0.01521575	0.3662499	0.06490779	-0.00893337	0.5409974	0.07922077	-0.176782	0.259151	0.01494503	-0.4027933	0.2585116	-0.01682115	-0.6035598	0.2841015	-0.07041287	0.1439166	0.2694399	0.06272078	0.34492	0.3055674	0.08271122	0.5433037	0.35928	0.08486271	-0.05688046	-0.1215185	-0.1042984	-0.09320709	-0.52266	-0.1054287	-0.09077136	-0.7902324	-0.1107931	0.08599138	-0.1216898	-0.0789752	0.08136524	-0.5166391	-0.09329271	0.07688366	-0.7878574	-0.1016705	173.064126571	137.91836291	172.969624045	138.086322041	179.587581439	131.86600719	171.226481622	170.021667366	146.668287455	174.219398502	136.399442147	178.276899377	17.16667	C2	C1	C1
0.01040687	-0.05237043	-0.06741095	0.0	0.0	0.0	-0.01453126	0.3660111	0.06525111	-0.00930993	0.5409465	0.07913995	-0.1781315	0.259307	0.01549482	-0.4010279	0.2612314	-0.01640892	-0.60111	0.28941	-0.07119226	0.1439528	0.2691774	0.06248736	0.3424204	0.2988181	0.08231568	0.5722877	0.3597213	0.08542824	-0.05754516	-0.1217126	-0.1042862	-0.09240531	-0.5229806	-0.1050858	-0.08985809	-0.7905383	-0.1103771	0.08570022	-0.1213022	-0.07961988	0.08216758	-0.5169781	-0.0928967	0.07770649	-0.7881125	-0.1014066	173.177757231	137.840774224	171.996449749	139.613111371	179.551562802	131.876431161	172.804262414	169.824885005	146.501761381	174.396386652	136.262777285	177.767999862	17.2	C2	C1	C1
0.01021067	-0.05230773	-0.06749129	0.0	0.0	0.0	-0.01408392	0.3658454	0.06542182	-0.01041149	0.5405099	0.07925391	-0.1789284	0.2594767	0.01568985	-0.399962	0.2640963	-0.0164361	-0.5965005	0.3111981	-0.07092237	0.1436184	0.2685322	0.06184554	0.3421113	0.2968221	0.08233619	0.540753	0.3506308	0.0800581	-0.05790611	-0.1217661	-0.1041753	-0.09156267	-0.523177	-0.1048424	-0.08930817	-0.7908506	-0.1102185	0.08551526	-0.121147	-0.08000565	0.08267744	-0.5171633	-0.09275508	0.07825404	-0.7884167	-0.1013026	173.455346659	137.805916895	170.443019759	139.669412396	179.475108499	131.91287775	173.146330694	166.182865871	146.13159843	174.620429235	136.140288053	177.220293	17.23333	C2	C1	C1
0.01011422	-0.05231429	-0.06754756	0.0	0.0	0.0	-0.01376802	0.3658862	0.06558752	-0.01029108	0.5404646	0.07931638	-0.1793867	0.2599387	0.01589751	-0.4005243	0.2689227	-0.01667237	-0.5979777	0.3111854	-0.07198024	0.1436465	0.2677569	0.06126928	0.3432895	0.2943487	0.08136821	0.541769	0.3482549	0.08103728	-0.05814228	-0.121757	-0.1039345	-0.09097461	-0.5233002	-0.1047914	-0.08872815	-0.7908815	-0.1101787	0.08544449	-0.1212448	-0.08040357	0.08322071	-0.5172518	-0.09273005	0.07883228	-0.7884772	-0.1013551	173.464411583	137.808743717	170.448718117	139.907818512	179.393862077	132.00760064	173.430594812	168.199147835	145.288388913	174.742780927	136.061319338	176.305513	17.26667	C2	C1	C1
0.01008891	-0.0523849	-0.06756377	0.0	0.0	0.0	-0.01354271	0.3660868	0.06560755	-0.01041061	0.5402849	0.07896018	-0.17978	0.2604139	0.01580739	-0.4009449	0.2728828	-0.01717186	-0.6446992	0.3172176	-0.07857394	0.1435719	0.267245	0.06081152	0.3447218	0.2937789	0.08139825	0.5433763	0.3470044	0.08102894	-0.05822032	-0.1218399	-0.1034858	-0.09051897	-0.5233116	-0.1048388	-0.08812276	-0.7909253	-0.1101069	0.08532412	-0.1214021	-0.08077788	0.08367781	-0.5171611	-0.09277272	0.07938493	-0.788345	-0.1013975	173.438720685	137.833590259	170.481637904	139.705475177	179.326303871	132.139949178	173.389328072	171.171917575	144.598815273	174.80296685	136.111958058	175.574434876	17.3	C2	C1	C1
0.00993803	-0.05239346	-0.06759048	0.0	0.0	0.0	-0.01309843	0.3660935	0.06561089	-0.00999731	0.5402977	0.07876062	-0.1800409	0.2609951	0.01586342	-0.4007035	0.2753552	-0.01745415	-0.6440074	0.3184094	-0.07912374	0.143493	0.2662003	0.05998039	0.3450463	0.2931787	0.08124399	0.5447738	0.3423842	0.08011317	-0.05852938	-0.1218	-0.1031344	-0.09002393	-0.5233041	-0.104866	-0.08752482	-0.7910764	-0.1100912	0.08508624	-0.1215141	-0.08115697	0.08421151	-0.5170981	-0.09286332	0.07999661	-0.7883157	-0.1014996	173.416312141	137.826087426	171.168160411	139.166923748	179.225960411	132.303950228	173.108546565	171.757928527	144.386228818	174.905405324	136.042709424	175.332208974	17.33333	C2	C1	C1
0.00991992	-0.05241747	-0.06761646	0.0	0.0	0.0	-0.01297618	0.3662059	0.06569266	-0.00952204	0.5403395	0.07851839	-0.1801859	0.2613936	0.01570821	-0.3997939	0.2777827	-0.01732802	-0.6422799	0.3203184	-0.08090687	0.1436874	0.2658435	0.059443	0.346993	0.2927077	0.08093524	0.5471273	0.3399951	0.0804894	-0.05852182	-0.1218231	-0.1028643	-0.08964004	-0.5234534	-0.1050081	-0.08697399	-0.7912232	-0.1102169	0.08505157	-0.1215971	-0.08141088	0.08447745	-0.5168509	-0.09306431	0.08035809	-0.78837	-0.1018462	173.270755686	137.835883063	171.607578173	139.114832301	179.197563707	132.366110079	173.093848422	171.854524919	143.954982597	174.934482904	136.087989095	174.925170141	17.36667	C2	C1	C1
0.00988989	-0.05238302	-0.06757379	0.0	0.0	0.0	-0.0127069	0.3660229	0.06554151	-0.00922718	0.5402928	0.0783813	-0.1800922	0.2614886	0.01551294	-0.3991667	0.2789144	-0.01733303	-0.6411929	0.3213605	-0.082165	0.144056	0.265384	0.0592165	0.349058	0.2920429	0.08053732	0.5495728	0.3375362	0.0804491	-0.05862332	-0.1219075	-0.1025128	-0.08925963	-0.5236748	-0.1050439	-0.08658262	-0.791304	-0.1103582	0.08507326	-0.1215628	-0.08156538	0.08469594	-0.5168871	-0.09311438	0.08074248	-0.7885049	-0.1019199	173.303022577	137.813202007	172.016378513	139.188619876	179.199894117	132.363653804	173.090765972	171.791966292	143.769119245	175.005869903	136.137893601	174.750996043	17.4	C2	C1	C1
0.00984953	-0.05238903	-0.06756496	0.0	0.0	0.0	-0.0123831	0.3659911	0.06547523	-0.00876359	0.5404347	0.07855654	-0.1798398	0.2615489	0.01538992	-0.398829	0.2799938	-0.01780272	-0.6408527	0.3216261	-0.08222866	0.1444769	0.265207	0.05908227	0.3488387	0.2915277	0.08015871	0.5529418	0.3195424	0.07074857	-0.05878137	-0.1218426	-0.1023159	-0.08889478	-0.5237789	-0.105067	-0.08603792	-0.791387	-0.1103237	0.08507778	-0.1217203	-0.08170915	0.08507583	-0.516642	-0.09320617	0.08119337	-0.7884777	-0.102015	173.379630761	137.806244227	171.531001279	139.240979469	179.16100164	132.454931395	173.106199816	172.203583695	143.56189738	175.049432186	136.054742976	174.517082657	17.43333	C2	C1	C1
0.0099386	-0.05245546	-0.06751609	0.0	0.0	0.0	-0.01230869	0.3660693	0.06529975	-0.00839506	0.540567	0.07853222	-0.1795266	0.2612958	0.01485658	-0.3982687	0.2805331	-0.01791143	-0.5947629	0.3180807	-0.08124328	0.1448302	0.2648693	0.0590682	0.3501949	0.291314	0.07993793	0.5514904	0.3327497	0.0809114	-0.05860722	-0.1219338	-0.1019683	-0.08872576	-0.5239977	-0.1050467	-0.08577023	-0.7912968	-0.1104248	0.08513391	-0.1218341	-0.08174729	0.08522958	-0.516461	-0.09332347	0.08143562	-0.7883623	-0.1021347	173.40727618	137.826345444	173.039527703	139.207485895	179.168317178	132.498428472	173.04508494	169.313523373	143.213033162	175.031268267	136.169346934	174.352829846	17.46667	C2	C1	C1
0.00997307	-0.05244286	-0.06747174	0.0	0.0	0.0	-0.01210466	0.3659549	0.06517291	-0.00798388	0.540462	0.07857323	-0.1794598	0.2614377	0.01478648	-0.3977757	0.2808486	-0.01816368	-0.6405137	0.3200614	-0.08654785	0.1456876	0.2646659	0.05944037	0.3522325	0.2909771	0.08001256	0.5524116	0.3378856	0.07959533	-0.05867687	-0.1219526	-0.1019635	-0.08852428	-0.5240219	-0.1051311	-0.08546193	-0.7913555	-0.1105192	0.08525249	-0.1220454	-0.08169317	0.0854459	-0.516485	-0.09340549	0.08172189	-0.788389	-0.1022434	173.451106407	137.815559383	171.741476336	139.416252998	179.17188058	132.576901472	173.008300156	171.94303901	143.256046402	175.04831341	136.113421609	174.360414477	17.5	C2	C1	C1
0.00996333	-0.05246259	-0.06748509	0.0	0.0	0.0	-0.0120919	0.366041	0.06521773	-0.00771526	0.5405836	0.07852721	-0.1793807	0.2615499	0.01472449	-0.3977244	0.2816703	-0.01840448	-0.6390744	0.3180243	-0.08705783	0.1457084	0.2644963	0.05917764	0.3527235	0.2906343	0.07975793	0.5533504	0.335719	0.07873726	-0.058677	-0.1219436	-0.1018515	-0.08859959	-0.5240623	-0.1050398	-0.08534992	-0.7912599	-0.1105919	0.08524147	-0.1220772	-0.08181071	0.08554289	-0.5163938	-0.09344006	0.08186869	-0.7883021	-0.10237	173.380635785	137.825214029	171.948199391	139.399591754	179.160288827	132.590959595	173.028453187	172.185072577	143.080980124	174.993493955	136.138226975	174.218436514	17.53333	C3	C1	C1
0.00991576	-0.05248315	-0.0675118	0.0	0.0	0.0	-0.01192931	0.3661218	0.06529474	-0.00734288	0.5411662	0.07882237	-0.1791866	0.2618383	0.01468706	-0.3973959	0.2819342	-0.01864219	-0.5958636	0.3101244	-0.0801506	0.1458917	0.2645848	0.05896664	0.3543207	0.2903701	0.07981586	0.5550823	0.3347819	0.07887578	-0.05875695	-0.1218981	-0.101892	-0.08832197	-0.5239579	-0.1050088	-0.08509906	-0.7911402	-0.1106422	0.08521581	-0.1221496	-0.08186507	0.08574738	-0.516237	-0.09347558	0.08209169	-0.7881564	-0.1025674	173.403639478	137.833751763	171.96996221	139.523227434	179.122933053	132.635533228	173.151398206	171.152419243	143.13753721	175.044456444	136.049254399	174.243514958	17.56667	C3	C1	C1
0.0099015	-0.05251162	-0.06750917	0.0	0.0	0.0	-0.01183499	0.3661695	0.06525183	-0.00721342	0.5411565	0.07873559	-0.179179	0.2619298	0.01458359	-0.3974394	0.2821392	-0.01889634	-0.5959623	0.3101117	-0.08026004	0.1459977	0.2644753	0.05879474	0.3541153	0.2902218	0.07966685	0.555046	0.3338714	0.07853532	-0.0587682	-0.1219321	-0.1018517	-0.08825815	-0.5240248	-0.1050365	-0.08499718	-0.7911437	-0.110672	0.08519499	-0.1222218	-0.08189011	0.08586518	-0.5163727	-0.09354043	0.08226132	-0.788147	-0.1026456	173.400666274	137.840857586	172.063405092	139.475825933	179.114063078	132.67522042	173.126490769	171.252158206	143.140261788	175.048449632	136.054273031	174.242775581	17.6	C3	C1	C1
0.00992078	-0.05251409	-0.06747675	0.0	0.0	0.0	-0.011691	0.3661028	0.065135	-0.00688247	0.5411858	0.0787344	-0.1790497	0.2618759	0.01445293	-0.3969502	0.2818725	-0.01903224	-0.6358659	0.3116949	-0.08380771	0.1467561	0.2643827	0.0589776	0.351789	0.2896914	0.07896709	0.5527688	0.3329937	0.07806873	-0.05883517	-0.122102	-0.1017418	-0.08811203	-0.5241093	-0.1051126	-0.08481162	-0.7912725	-0.1107523	0.085308	-0.1222719	-0.081954	0.08600169	-0.5161775	-0.09365916	0.08250491	-0.7884804	-0.1026833	173.425203097	137.835447488	172.284294863	139.628507605	179.141159088	132.660328497	173.071742833	173.384079352	143.193823557	175.073087323	136.095829911	174.300101252	17.63333	C3	C1	C1
0.00987866	-0.0525254	-0.06746984	0.0	0.0	0.0	-0.01148197	0.3661142	0.065099	-0.00630793	0.5412898	0.07927728	-0.1788196	0.2619438	0.01438093	-0.396631	0.2819434	-0.01910973	-0.6356862	0.311702	-0.08369732	0.1469583	0.2642298	0.05885196	0.3513643	0.2897702	0.07888007	0.5524241	0.3326653	0.07792497	-0.05887223	-0.1219762	-0.1016645	-0.08788996	-0.5240275	-0.1051085	-0.0846362	-0.7911849	-0.110698	0.08513411	-0.1224725	-0.08200955	0.08615244	-0.5161214	-0.09362602	0.08276317	-0.7884482	-0.1027229	173.543555255	137.836331366	172.383639942	139.492989713	179.110806184	132.827833004	172.966242833	173.442224712	143.201318229	175.122848328	136.026128039	174.332948327	17.66667	C3	C1	C1
0.00983788	-0.05255535	-0.06748009	0.0	0.0	0.0	-0.01137459	0.3661679	0.06510901	-0.00614597	0.541308	0.07902646	-0.1787079	0.2620041	0.01429462	-0.3965169	0.2819726	-0.01913357	-0.5949778	0.310483	-0.08029747	0.1469317	0.2641536	0.05867839	0.3533962	0.2897802	0.07833672	0.614076	0.3532399	0.09168291	-0.05887091	-0.1219131	-0.10167	-0.0878022	-0.5239943	-0.1050982	-0.084709	-0.7913762	-0.1108057	0.08498234	-0.1225972	-0.08201432	0.0862453	-0.5159352	-0.09358168	0.08286163	-0.7884059	-0.1027322	173.471702954	137.847961465	172.934966682	139.499657617	179.073662592	132.942016853	172.940047547	171.244183289	143.204365026	175.165928253	135.990258732	174.364542709	17.7	C3	C1	C1
0.00977019	-0.05254509	-0.06749868	0.0	0.0	0.0	-0.01119429	0.3661323	0.06515241	-0.00596047	0.5413004	0.07907891	-0.1784954	0.261968	0.01432562	-0.3958016	0.2818726	-0.01893687	-0.6379226	0.3089839	-0.07904243	0.1470591	0.2639801	0.05841756	0.3536365	0.2897294	0.07836747	0.5553596	0.330148	0.07438588	-0.05888315	-0.1219746	-0.1016328	-0.08756267	-0.5240462	-0.1050189	-0.08443525	-0.791518	-0.1106522	0.0847883	-0.1224256	-0.0821352	0.08642186	-0.515992	-0.09351826	0.08309692	-0.7884523	-0.102684	173.481008064	137.842397801	172.180916572	139.397550115	179.025355188	132.96633358	172.930291681	174.686307887	143.198594548	175.195634145	136.013618916	174.387791311	17.73333	C3	C1	C1
0.00982315	-0.05256541	-0.06752634	0.0	0.0	0.0	-0.01107036	0.3662025	0.06524205	-0.00584465	0.5413691	0.07914448	-0.1779638	0.2613086	0.01367402	-0.3956426	0.2819377	-0.01887488	-0.6377738	0.3090438	-0.07899761	0.147156	0.2640527	0.05844712	0.3540806	0.2897743	0.07834721	0.6159069	0.3527292	0.08842444	-0.05880193	-0.121903	-0.1015615	-0.08742982	-0.5239511	-0.1049211	-0.08433223	-0.7913929	-0.110651	0.08482836	-0.1224515	-0.08232903	0.08647288	-0.5158145	-0.09344196	0.08327007	-0.7885582	-0.1025512	173.475979634	137.848048718	172.778495988	139.413023005	179.041725222	132.960062299	173.021035716	174.521339838	142.728841403	175.205113302	135.995098535	174.128971103	17.76667	C3	C1	C1
0.00971092	-0.0525797	-0.06756711	0.0	0.0	0.0	-0.01112625	0.3663324	0.0653708	-0.00570303	0.5414311	0.07910776	-0.1779258	0.2613974	0.01366138	-0.3957286	0.2819665	-0.01884365	-0.5960958	0.3068137	-0.07343411	0.1470481	0.264141	0.0577271	0.3536224	0.289696	0.07790375	0.5551949	0.3308835	0.07338238	-0.05887103	-0.1218533	-0.1015365	-0.08743134	-0.5239042	-0.1048956	-0.0842983	-0.7913358	-0.1106453	0.08466194	-0.1224844	-0.08248782	0.08644369	-0.5156991	-0.09346414	0.08333331	-0.7885056	-0.1024914	173.379759565	137.862138689	171.854867126	139.363054732	179.040712043	132.997988966	173.119695985	173.123364281	142.715552181	175.206400412	135.986257081	174.134343301	17.8	C3	C1	C1
0.00958348	-0.05249066	-0.0676105	0.0	0.0	0.0	-0.01098012	0.3662061	0.06545949	-0.00561377	0.541409	0.07914758	-0.1778916	0.2614605	0.01384497	-0.3954268	0.2817999	-0.01858211	-0.5957487	0.3067171	-0.07329965	0.1471137	0.2639735	0.05750823	0.3537048	0.2895896	0.07781792	0.5552481	0.3308284	0.07346487	-0.05913714	-0.1217759	-0.1014805	-0.08737231	-0.523993	-0.1048219	-0.08418032	-0.7914203	-0.1105592	0.08450466	-0.1222396	-0.08277941	0.0864542	-0.5157657	-0.09339738	0.08350996	-0.7885386	-0.1024587	173.371241752	137.818244375	171.864479916	139.299118322	179.03007517	132.946555351	173.098580823	173.061800685	142.828875743	175.241067924	135.920496684	174.218127276	17.83333	C3	C1	C1
0.00951936	-0.05247689	-0.06765771	0.0	0.0	0.0	-0.01083401	0.3662136	0.06558299	-0.00545871	0.5414118	0.07925463	-0.1777374	0.2614484	0.01387954	-0.3948542	0.2815149	-0.01840162	-0.6374871	0.3089064	-0.07681251	0.1472046	0.2640286	0.05740976	0.3539308	0.289631	0.07769418	0.5536745	0.3390093	0.07225227	-0.05936342	-0.1216199	-0.1016378	-0.08719719	-0.5238504	-0.1047597	-0.08406835	-0.7913482	-0.1104879	0.08450844	-0.1222728	-0.08280253	0.08668218	-0.5157156	-0.09338164	0.08365657	-0.7887118	-0.102231	173.361065678	137.810710242	170.173817094	139.298523607	178.997665987	132.973264353	173.120930116	174.840783284	142.87492401	175.306135046	135.724379118	174.265991806	17.86667	C3	C1	C1
0.00925623	-0.05255884	-0.06770086	0.0	0.0	0.0	-0.01042405	0.3663903	0.06566238	-0.00510658	0.5415893	0.07940769	-0.177375	0.2616083	0.01410198	-0.3943652	0.281553	-0.01815534	-0.6370661	0.309097	-0.07671833	0.147149	0.2640231	0.05684614	0.3527309	0.2894486	0.07717061	0.5527606	0.3375247	0.0721941	-0.05966825	-0.1215313	-0.1013894	-0.0868481	-0.5237324	-0.1045136	-0.08369908	-0.7913306	-0.1101565	0.08397026	-0.1223813	-0.08308601	0.08703203	-0.5156319	-0.09315634	0.08406255	-0.7887377	-0.1019225	173.417692766	137.848977725	170.485389561	139.139055163	178.86867687	133.18659431	173.151003811	174.797553349	142.909611713	175.39643159	135.611176218	174.302570508	17.9	C3	C1	C1
0.00916703	-0.05249904	-0.06772923	0.0	0.0	0.0	-0.01011769	0.3662389	0.06578398	-0.00483593	0.5414326	0.07948446	-0.17714	0.2614639	0.01418829	-0.3942786	0.2814637	-0.01789856	-0.5939128	0.3094749	-0.07380295	0.1474568	0.2638613	0.05686235	0.3525123	0.2892901	0.07702541	0.5519568	0.3396273	0.07242322	-0.05984306	-0.1216017	-0.1013641	-0.08666842	-0.5237693	-0.1043756	-0.08340335	-0.7915635	-0.1100326	0.0838387	-0.1221482	-0.08325434	0.08733118	-0.5158159	-0.09303427	0.08436555	-0.7889456	-0.1019053	173.414915271	137.826970269	170.140402261	139.117411489	178.788480359	133.176378477	173.125176269	172.389820398	142.899553354	175.418637445	135.594862762	174.300288969	17.93333	C3	C1	C1
