HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Position	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous
																																																												class	meta
0.01112568	-0.06050423	-0.05254102	0.0	0.0	0.0	-0.01766734	0.3451317	-0.00896287	-0.01835814	0.5168831	-0.04017258	-0.1826957	0.2220464	-0.02732182	-0.371278	0.0322569	-0.05397439	-0.5213913	-0.1335298	-0.1467395	0.1618001	0.3230194	0.03434777	0.3442435	0.495283	0.00365853	0.4905466	0.6566544	-0.01631188	-0.06129322	-0.1500246	-0.08523726	-0.09721956	-0.7123154	-0.05080843	-0.06270597	-1.067407	-0.07429218	0.09464946	-0.1367723	-0.04335594	0.04502546	-0.7093518	-0.0423491	0.020048	-1.06701	-0.05606818	170.787318121	137.462387445	175.249682336	125.964596819	177.516004735	127.313140808	148.313884017	162.966805523	171.551123818	168.277898996	140.069539208	151.13971633	C2	3.133333
0.01126546	-0.06049582	-0.05254698	0.0	0.0	0.0	-0.01823625	0.3453955	-0.00872922	-0.01748929	0.5198818	-0.04092169	-0.182304	0.222828	-0.02673984	-0.3710495	0.03147915	-0.05320168	-0.5205694	-0.1336007	-0.1461623	0.162248	0.3228789	0.03494	0.3455246	0.4956025	0.00409985	0.4918573	0.6569532	-0.01575947	-0.06085715	-0.1498657	-0.08495927	-0.09623497	-0.712283	-0.05027771	-0.06184593	-1.066584	-0.07380152	0.09479795	-0.1366616	-0.0436666	0.04556366	-0.7097573	-0.04194546	0.01961315	-1.065788	-0.05692649	170.42518358	137.500973546	175.194500399	125.92058884	177.32090202	127.33072097	148.229798693	162.806495169	171.385945251	168.303313661	140.106760305	150.781128941	C2	3.166667
0.01126358	-0.06043251	-0.05256462	0.0	0.0	0.0	-0.0183214	0.3456958	-0.00810385	-0.0168372	0.5246046	-0.0415194	-0.1821355	0.2228104	-0.02703381	-0.370619	0.03171657	-0.05324173	-0.5203885	-0.1333716	-0.1459167	0.1622204	0.322962	0.03472877	0.3473488	0.4969314	0.00482392	0.5239635	0.7001289	-0.00474429	-0.06087449	-0.1497845	-0.0850358	-0.09696318	-0.7125339	-0.0501771	-0.06140412	-1.066796	-0.07388711	0.09484191	-0.1365094	-0.04373574	0.04538652	-0.7099004	-0.04192805	0.01968785	-1.065775	-0.05692148	170.125978674	137.567323633	172.575619954	126.119038338	177.293148686	127.26487497	148.450453341	162.844729775	171.514574973	168.073468856	140.137324105	150.793468246	C2	3.2
0.01122237	-0.06036192	-0.05259991	0.0	0.0	0.0	-0.0185996	0.3454608	-0.00797629	-0.01683245	0.5262225	-0.04331422	-0.1819339	0.2229813	-0.0265429	-0.3698636	0.03147954	-0.05290031	-0.5198429	-0.1332847	-0.1456988	0.1624685	0.3229084	0.03450131	0.3479874	0.4971195	0.00518918	0.5259966	0.6999135	-0.0037806	-0.0608803	-0.1497335	-0.0849185	-0.09574707	-0.7131017	-0.04971862	-0.06074747	-1.066705	-0.07346535	0.09494393	-0.1363696	-0.04398179	0.04560445	-0.7110648	-0.04166341	0.02013918	-1.067115	-0.05666804	169.610148108	137.544772255	172.781293342	126.307055751	177.23941302	127.223526419	148.566751367	162.872179141	171.354459538	168.207826753	140.058892285	150.632390483	C2	3.233333
0.01125663	-0.06038916	-0.05256915	0.0	0.0	0.0	-0.01860993	0.345451	-0.00819159	-0.01796689	0.5227646	-0.04337168	-0.1821395	0.2227441	-0.02657175	-0.3697341	0.03142028	-0.05276799	-0.5197142	-0.1329225	-0.1448982	0.1624795	0.322883	0.03458905	0.3467287	0.4969893	0.00503373	0.5282968	0.7007017	-0.00368524	-0.06087366	-0.1498263	-0.08487248	-0.09615617	-0.7134498	-0.04953241	-0.06070043	-1.066415	-0.0735786	0.09505501	-0.1363916	-0.04389238	0.04489525	-0.7114642	-0.04160762	0.02047299	-1.067354	-0.056844	169.607403917	137.537029473	173.129606893	126.080312103	177.125359081	127.116157488	148.386931727	162.974368307	171.345930094	168.069469785	140.103241469	150.625132348	C2	3.266667
0.01131348	-0.06043585	-0.05256057	0.0	0.0	0.0	-0.0196026	0.3456768	-0.00841761	-0.01780387	0.5220251	-0.04338527	-0.181991	0.2227525	-0.02652264	-0.3695908	0.03134224	-0.05224514	-0.519614	-0.132825	-0.1445777	0.1618981	0.3230834	0.03416133	0.3462282	0.4971492	0.00457358	0.5291685	0.7009118	-0.00329471	-0.06056175	-0.149711	-0.08473706	-0.09548169	-0.7132619	-0.04948163	-0.0606651	-1.068721	-0.07208395	0.09499097	-0.1364261	-0.04393554	0.04488369	-0.7109678	-0.04147816	0.0207382	-1.067007	-0.05667329	169.467541301	137.548258666	173.124056099	126.13121887	177.099231576	127.155984976	148.481524508	162.825662845	171.575209662	168.373251741	140.127122162	150.662537255	C2	3.3
0.01132758	-0.0605185	-0.05251694	0.0	0.0	0.0	-0.01967741	0.3458268	-0.00871134	-0.01813521	0.5227526	-0.04414749	-0.1817386	0.2224151	-0.02625227	-0.3693947	0.03098114	-0.05198908	-0.5193168	-0.1331362	-0.1442726	0.1619861	0.3228464	0.03413939	0.3464772	0.4976737	0.00442386	0.5331244	0.7030969	-0.00085926	-0.06059789	-0.1498479	-0.08482742	-0.09594791	-0.7125248	-0.04955769	-0.06048034	-1.068708	-0.07162452	0.0951587	-0.1365813	-0.04367733	0.04502442	-0.7104242	-0.041291	0.02094569	-1.06712	-0.05685091	169.43564699	137.56350846	172.974856012	125.908489039	177.045543386	127.1162948	148.430727679	162.827038321	171.73384913	168.314519463	140.141083428	150.694507074	C2	3.333333
0.01132364	-0.0605299	-0.05251908	0.0	0.0	0.0	-0.01963062	0.3458785	-0.00869727	-0.01814938	0.5229373	-0.04407096	-0.1820877	0.2223002	-0.02645946	-0.3693271	0.03081621	-0.05182743	-0.5192294	-0.1330757	-0.1442404	0.1616095	0.3225774	0.03388238	0.3467075	0.4980042	0.00447059	0.5320037	0.7023227	-0.00170469	-0.06058919	-0.1499012	-0.0848248	-0.0947589	-0.7131467	-0.04909301	-0.06081162	-1.068826	-0.0715642	0.09515552	-0.1365429	-0.04367089	0.04506095	-0.7104219	-0.0412693	0.01694051	-1.070613	-0.0645113	169.469042689	137.56922009	173.165240394	125.847080123	176.045392079	127.101528812	148.456604671	162.721211961	171.640504876	168.524672031	140.030727106	150.590827726	C2	3.366667
0.01130875	-0.06055315	-0.05250049	0.0	0.0	0.0	-0.01955901	0.345887	-0.0088141	-0.01804493	0.5227392	-0.04410553	-0.1826409	0.22184	-0.02658939	-0.3694868	0.03041357	-0.05173135	-0.5168722	-0.1314219	-0.1421924	0.161515	0.3223141	0.03370428	0.3467499	0.498054	0.0045805	0.5297717	0.7006844	-0.00410008	-0.06070524	-0.1500707	-0.08467388	-0.09524971	-0.7125423	-0.04889226	-0.06018422	-1.067868	-0.07022548	0.09520935	-0.1364978	-0.04369497	0.04492826	-0.7098525	-0.04148722	0.02135957	-1.065405	-0.05249953	169.499305546	137.56985864	173.568783562	125.764060238	177.666291998	127.029149712	148.485828809	162.808556727	171.588647442	168.451799076	140.105289473	150.54463336	C2	3.4
0.01132297	-0.06060216	-0.05247688	0.0	0.0	0.0	-0.01937097	0.3459772	-0.00906062	-0.01794083	0.522063	-0.04405761	-0.1825966	0.2214855	-0.02664208	-0.3696054	0.02996954	-0.05152917	-0.5169759	-0.1314844	-0.1421211	0.1616021	0.322321	0.03379345	0.3462415	0.4982623	0.0042789	0.5285252	0.6988136	-0.00505662	-0.06070829	-0.1501602	-0.08470988	-0.09571712	-0.7118976	-0.04892302	-0.06021185	-1.068003	-0.07005	0.0952439	-0.1365934	-0.04360318	0.04522106	-0.7092875	-0.0411458	0.02154309	-1.065334	-0.05288434	169.598426856	137.559978958	173.816197912	125.553345488	177.562391975	127.060101308	148.367976229	162.700938154	171.673182996	168.386425929	140.143057155	150.596469309	C2	3.433333
0.01114754	-0.06018226	-0.05248427	0.0	0.0	0.0	-0.0191033	0.3448372	-0.00910616	-0.01728084	0.5209038	-0.0431633	-0.1820039	0.2208074	-0.02638435	-0.3688351	0.02903765	-0.05127454	-0.5162166	-0.1318573	-0.1418319	0.1624303	0.3216826	0.03393698	0.3496723	0.4998502	0.00446868	0.5288688	0.6967501	-0.00427938	-0.06078809	-0.1497867	-0.08448529	-0.09499781	-0.7127143	-0.04861093	-0.05908041	-1.068784	-0.06958175	0.0951608	-0.1364527	-0.0438261	0.04554376	-0.710003	-0.04099846	0.02263666	-1.066644	-0.05239439	169.850116343	137.350384724	173.817681635	125.784529185	177.539641099	127.190069533	148.459771164	162.687308484	171.556804766	168.418337401	140.155963765	150.530720956	C2	3.466667
0.0113731	-0.0601939	-0.05238414	0.0	0.0	0.0	-0.02045199	0.3442452	-0.00986385	-0.0170636	0.5201379	-0.04290462	-0.181666	0.220897	-0.02612901	-0.3683363	0.02907586	-0.05104899	-0.5159788	-0.1319145	-0.1421142	0.1626646	0.3217442	0.03422952	0.3488238	0.4985762	0.00443935	0.5257671	0.6946371	-0.00754118	-0.06038599	-0.1497395	-0.08429337	-0.09466877	-0.712864	-0.04831791	-0.05929703	-1.068385	-0.07027388	0.09554925	-0.1363976	-0.04361796	0.04601044	-0.7099428	-0.040663	0.02244127	-1.068465	-0.05597997	169.951078882	137.304159225	174.04640324	125.966240479	177.023116972	127.116447072	148.440580771	162.611031268	171.63934029	168.370686659	140.210323251	150.49979775	C2	3.5
0.01132479	-0.06021276	-0.05244327	0.0	0.0	0.0	-0.02000023	0.3450038	-0.00925183	-0.01677779	0.519664	-0.04274583	-0.1814688	0.2206132	-0.02640748	-0.3680899	0.02875338	-0.05122089	-0.5173856	-0.1336393	-0.1428285	0.1626505	0.3215542	0.03416991	0.3488183	0.4985512	0.00452995	0.5292684	0.6964909	-0.00667357	-0.06041881	-0.1495124	-0.08434296	-0.09470689	-0.71356	-0.04817224	-0.05894233	-1.068701	-0.07042718	0.09500114	-0.1364268	-0.04390335	0.04643421	-0.7099111	-0.0407331	0.02291657	-1.068614	-0.05583811	169.716996174	137.375997752	174.154357836	125.724661213	177.068371693	127.391958206	148.438454777	162.674159548	171.834072706	168.280685448	140.12815564	150.502072772	C2	3.533333
0.01130095	-0.06024273	-0.0524416	0.0	0.0	0.0	-0.01980238	0.3450678	-0.00926495	-0.01681346	0.5205053	-0.04183412	-0.1815804	0.2204369	-0.0262959	-0.3682048	0.02744827	-0.05162072	-0.5184271	-0.1355782	-0.142961	0.1625742	0.321427	0.03420186	0.3487325	0.4985193	0.00469732	0.5292946	0.6958346	-0.00761795	-0.06047402	-0.1496253	-0.08438253	-0.09415502	-0.713654	-0.04807043	-0.0589443	-1.069219	-0.06997943	0.09499615	-0.1364211	-0.04385948	0.0458148	-0.7095197	-0.041116	0.0222621	-1.068307	-0.05613351	170.072562972	137.385426336	174.435667266	125.646332349	177.098009268	127.303346323	148.451722673	162.943661358	171.659214922	168.430866847	140.076032649	150.361157316	C2	3.566667
0.01122382	-0.06029674	-0.05243707	0.0	0.0	0.0	-0.02035449	0.3451493	-0.009516	-0.01697372	0.5204712	-0.04198003	-0.1830905	0.2214988	-0.02514744	-0.3684446	0.0271945	-0.05207276	-0.5201093	-0.1384805	-0.1439829	0.1623928	0.3212893	0.03411984	0.3485949	0.4987462	0.00459862	0.5294028	0.6958342	-0.0074122	-0.06054964	-0.1497684	-0.08435464	-0.09339644	-0.7133363	-0.04823208	-0.05885179	-1.067989	-0.0703001	0.09504601	-0.1364439	-0.04382443	0.04563747	-0.7094672	-0.04130936	0.02246129	-1.06822	-0.05613041	170.038583553	137.389014518	174.478394443	125.543758995	177.112850853	127.222820332	148.305759043	163.432508147	170.813546792	168.55447885	140.046292374	149.814217382	C2	3.6
0.01124335	-0.06030631	-0.05243635	0.0	0.0	0.0	-0.02038468	0.3452319	-0.00948024	-0.01735017	0.5203383	-0.04242897	-0.1830883	0.2214014	-0.02528763	-0.3687531	0.02719596	-0.05233026	-0.5217252	-0.1403563	-0.1451008	0.1622122	0.3214619	0.03409863	0.3493653	0.4995179	0.00444818	0.5294534	0.6959819	-0.00760388	-0.06051882	-0.1497961	-0.08436656	-0.09318868	-0.7134556	-0.04808426	-0.0593671	-1.067958	-0.07020926	0.09507851	-0.1364435	-0.04380536	0.04581071	-0.7094448	-0.04130483	0.02232536	-1.068235	-0.05624151	169.930917413	137.39982423	174.440309142	125.610941087	177.123825876	127.227815971	148.380257048	163.458957996	170.924315332	168.639508772	140.029109092	149.925871252	C2	3.633333
0.01126735	-0.06033312	-0.05240941	0.0	0.0	0.0	-0.02041361	0.3450348	-0.00977063	-0.01710815	0.5204404	-0.04233027	-0.1830733	0.2212904	-0.02522612	-0.3688125	0.02711919	-0.05239654	-0.5218111	-0.1406752	-0.1451685	0.1623082	0.3215368	0.0341897	0.3493339	0.4992846	0.00459933	0.5291494	0.6960236	-0.0075841	-0.06050137	-0.1498797	-0.08431029	-0.09398086	-0.7133351	-0.04818177	-0.05902492	-1.069137	-0.07034564	0.09516259	-0.1364926	-0.04374743	0.04556375	-0.7093156	-0.04156804	0.02227818	-1.069197	-0.05597973	170.060487865	137.37804791	174.383997743	125.689423823	177.20152588	127.177865849	148.429644715	163.498313622	170.909824707	168.463957217	140.130315397	149.970448754	C2	3.666667
0.01129632	-0.06044301	-0.05235958	0.0	0.0	0.0	-0.02012828	0.3453021	-0.0103426	-0.0169955	0.5210577	-0.04321551	-0.1831234	0.2211746	-0.02524877	-0.3687999	0.0269953	-0.05228257	-0.5220394	-0.1408461	-0.1454146	0.1622747	0.3216235	0.03430319	0.3500461	0.5000901	0.00432158	0.5300115	0.6961545	-0.00553298	-0.06047793	-0.149988	-0.0842104	-0.09451572	-0.7145374	-0.04822731	-0.05908844	-1.069694	-0.07069921	0.0951876	-0.1366288	-0.04366922	0.04525018	-0.7097448	-0.04146791	0.02150387	-1.070796	-0.05923462	170.121860344	137.355096905	174.062958706	125.532162241	176.734643545	127.157540652	148.415021025	163.413828572	170.903302283	168.337533579	140.192376948	149.983620869	C2	3.7
0.01131895	-0.06046699	-0.05234456	0.0	0.0	0.0	-0.02023154	0.3452781	-0.01053286	-0.01729769	0.5209662	-0.04331064	-0.1831104	0.2211566	-0.02523685	-0.3687022	0.02703996	-0.05222631	-0.5214581	-0.1402017	-0.1454198	0.1623037	0.3216205	0.03433061	0.3503619	0.5001566	0.00448275	0.5287597	0.695084	-0.00613618	-0.06043369	-0.150133	-0.08420515	-0.09238643	-0.714738	-0.04804015	-0.05972083	-1.070288	-0.07120538	0.09522663	-0.1366408	-0.04361224	0.04434782	-0.7104108	-0.04115057	0.02009265	-1.072393	-0.06089163	170.19391548	137.344435892	174.145950055	125.568793861	176.421263579	127.061558409	148.461260797	163.326587145	170.908902677	168.762193024	140.042480579	149.980182019	C2	3.733333
0.01128341	-0.06047824	-0.05234623	0.0	0.0	0.0	-0.01978459	0.3453547	-0.01042438	-0.0172658	0.5216945	-0.04298639	-0.1831652	0.2211098	-0.0252974	-0.3685926	0.02719389	-0.05209875	-0.5210522	-0.1394169	-0.1452212	0.1621097	0.3217619	0.03418446	0.3504037	0.5002553	0.00417543	0.5294692	0.6957268	-0.0053854	-0.0604897	-0.150141	-0.08429408	-0.09268557	-0.7146598	-0.0480895	-0.05967903	-1.069812	-0.07130837	0.09518659	-0.1366564	-0.04356098	0.04399925	-0.7104894	-0.04105806	0.01964338	-1.072571	-0.061625	170.363435747	137.357903906	173.937790293	125.600279042	176.290917753	127.03379905	148.517616174	163.252002331	170.869183266	168.686633758	140.037248914	150.014368397	C2	3.766667
0.01135249	-0.0604351	-0.05232334	0.0	0.0	0.0	-0.02023787	0.3447981	-0.01047873	-0.01727102	0.5207862	-0.04302478	-0.1830882	0.2211097	-0.02535224	-0.3686707	0.0269938	-0.0522337	-0.520614	-0.1387857	-0.1450059	0.16211	0.3217717	0.03427982	0.3503807	0.5003732	0.00423122	0.529319	0.6954938	-0.00639176	-0.06035986	-0.1500925	-0.08433032	-0.09183835	-0.7143196	-0.048002	-0.05963762	-1.069735	-0.07128096	0.09530418	-0.136616	-0.04347467	0.04413749	-0.7104467	-0.04095984	0.0203272	-1.072338	-0.06060934	170.262733862	137.346491318	174.139690298	125.750834679	176.39421295	127.018894819	148.487954074	163.257052386	170.83101939	168.82523267	139.973264085	150.013412495	C2	3.8
0.01125241	-0.06031995	-0.05234313	0.0	0.0	0.0	-0.01993955	0.344482	-0.01042724	-0.0170408	0.5206528	-0.04285407	-0.1830103	0.2209718	-0.02526331	-0.3686608	0.02657428	-0.05240798	-0.5205593	-0.1391451	-0.1448977	0.1622522	0.3214866	0.03439283	0.3506567	0.500397	0.00455833	0.4991851	0.6598942	-0.01125813	-0.06045079	-0.1499017	-0.08415842	-0.0930087	-0.714522	-0.04732251	-0.05939455	-1.069919	-0.07102013	0.09497515	-0.1364664	-0.04374266	0.04407949	-0.7099186	-0.04091716	0.02115794	-1.073581	-0.06098986	170.329944926	137.286883678	175.752637803	125.738286598	176.266474517	127.116059129	148.466948291	163.364092202	170.714542845	168.499773601	140.059856252	149.965484033	C2	3.833333
0.01130517	-0.06034347	-0.05233335	0.0	0.0	0.0	-0.01979046	0.3445295	-0.01035047	-0.01718509	0.5201476	-0.0427947	-0.1827647	0.2205504	-0.02522826	-0.3688517	0.02640906	-0.05250669	-0.5202931	-0.138974	-0.144412	0.162354	0.3214597	0.03487372	0.3496219	0.4988689	0.00451326	0.4974788	0.6589752	-0.01214838	-0.06032131	-0.1499864	-0.08410883	-0.09266621	-0.7150632	-0.04699779	-0.05941899	-1.069971	-0.07146358	0.09495114	-0.136396	-0.04376006	0.04463903	-0.7102566	-0.04047728	0.02097267	-1.073948	-0.0616889	170.334690467	137.309837883	175.530001727	125.677263781	176.122900789	127.172790824	148.46589443	163.457944511	170.932965737	168.455557346	140.07713705	150.132356033	C2	3.866667
0.01131202	-0.0603096	-0.0523138	0.0	0.0	0.0	-0.01974085	0.3444151	-0.01038337	-0.01725588	0.5211273	-0.04279447	-0.1826535	0.2203475	-0.02532315	-0.3692252	0.02642485	-0.0527029	-0.5202304	-0.1388279	-0.1443574	0.162416	0.3214192	0.03488994	0.3495704	0.4988962	0.00431299	0.497639	0.6588271	-0.0114181	-0.06027361	-0.1499749	-0.0840199	-0.09242983	-0.7149857	-0.04707098	-0.05930091	-1.070157	-0.07151413	0.09492834	-0.1363092	-0.04375553	0.04684316	-0.7097198	-0.03989434	0.02052344	-1.073819	-0.06220317	170.428411483	137.296985098	175.451910797	125.649698028	176.062969517	127.384682397	148.431545091	163.482180248	171.067162375	168.501310182	140.10220439	150.265049225	C2	3.9
0.01143	-0.06038308	-0.05231142	0.0	0.0	0.0	-0.01867102	0.345566	-0.00979424	-0.0170875	0.5213238	-0.04277325	-0.1823823	0.2201524	-0.02542925	-0.3689451	0.0263899	-0.05228162	-0.5196831	-0.1381708	-0.1435854	0.1632402	0.3234923	0.03652906	0.3496814	0.498965	0.00411558	0.4980055	0.6586661	-0.01129842	-0.06025887	-0.1500421	-0.0841527	-0.09254065	-0.7142044	-0.04724026	-0.05982576	-1.068863	-0.07052422	0.09504682	-0.1365242	-0.04371119	0.04656389	-0.7097853	-0.039855	0.02051944	-1.073835	-0.06202817	170.307059795	137.401102533	175.02665498	125.811065575	176.06879665	127.395885879	148.525999263	163.392642312	171.295546587	168.649558951	140.055927414	150.562196435	C2	3.933333
0.01142963	-0.06040271	-0.05234385	0.0	0.0	0.0	-0.01839677	0.3456227	-0.00967979	-0.01689904	0.5213607	-0.04261899	-0.1822387	0.2199955	-0.02612686	-0.3685781	0.0260829	-0.0518806	-0.5195036	-0.1378337	-0.143209	0.1634971	0.3233021	0.03650594	0.3506992	0.4994029	0.00463891	0.5265354	0.6917774	-0.00810218	-0.06058258	-0.1501388	-0.08438635	-0.0925565	-0.7144056	-0.04724622	-0.05827292	-1.069954	-0.07063317	0.09509395	-0.1366139	-0.04368782	0.04612587	-0.7105387	-0.04007435	0.02060341	-1.071912	-0.06032991	170.326602999	137.405198718	173.93710327	125.825838766	176.34340234	127.360066337	148.554872635	163.140885524	171.323376205	168.475903996	139.903147678	150.446012281	C2	3.966667
0.01144991	-0.0603638	-0.05235434	0.0	0.0	0.0	-0.01856009	0.3454452	-0.00948262	-0.01692244	0.5214211	-0.04256392	-0.1822169	0.2200766	-0.02610707	-0.368537	0.02627647	-0.05183864	-0.5190412	-0.136907	-0.1426799	0.1632139	0.3230267	0.03651142	0.3505255	0.4993328	0.00446725	0.4993686	0.6585395	-0.01188135	-0.06052934	-0.1501405	-0.08446789	-0.09317064	-0.7124619	-0.04809713	-0.05772723	-1.06904	-0.07190943	0.09513748	-0.1365441	-0.0436511	0.04608426	-0.7103943	-0.04038596	0.0216716	-1.071631	-0.05895448	170.241850653	137.416074605	175.399308327	125.78227467	176.583727538	127.327221206	148.485109129	163.173287727	171.317709579	168.292934183	140.012264862	150.418385205	C2	4.0
0.0114392	-0.0603497	-0.05235028	0.0	0.0	0.0	-0.01843992	0.345255	-0.00949979	-0.01701751	0.520409	-0.04249883	-0.182252	0.2199983	-0.0261023	-0.3685711	0.02625187	-0.05184031	-0.5186529	-0.1367497	-0.1424663	0.1631176	0.3227173	0.03639388	0.3506595	0.4994194	0.00436592	0.4995261	0.6586178	-0.01137185	-0.06049872	-0.1500682	-0.08431697	-0.09361596	-0.71274	-0.04808021	-0.05689168	-1.068498	-0.07142997	0.09511258	-0.1364947	-0.04369521	0.04655439	-0.7097736	-0.0401237	0.0224257	-1.071585	-0.0580492	170.255055449	137.405752545	175.336315332	125.725446128	176.653180358	127.366976738	148.449866509	163.181241831	171.273962469	168.141217023	140.084127375	150.39631088	C2	4.033333
0.01142236	-0.06039566	-0.05232716	0.0	0.0	0.0	-0.01805438	0.3451558	-0.00974679	-0.01730039	0.5198148	-0.0422256	-0.1824228	0.2200897	-0.02604222	-0.3683658	0.02715005	-0.0520463	-0.5187222	-0.1365191	-0.1422904	0.16294	0.3227738	0.03645277	0.3505306	0.4993876	0.00441074	0.499039	0.6589175	-0.0116322	-0.06054321	-0.1502038	-0.08431101	-0.09314266	-0.7130647	-0.04765511	-0.0569353	-1.067626	-0.07141304	0.09511201	-0.1365451	-0.04357791	0.04854959	-0.7087587	-0.0394187	0.02232988	-1.071739	-0.05904508	170.517786845	137.390025168	175.266752428	125.723172979	176.459532195	127.554853071	148.461765623	163.390495906	171.182568614	168.156275331	140.033435865	150.464791265	C2	4.066667
0.01129219	-0.06051753	-0.05238104	0.0	0.0	0.0	-0.01772727	0.3455531	-0.00953031	-0.01725382	0.5219646	-0.0433147	-0.1819422	0.2197715	-0.02635336	-0.3671007	0.02776477	-0.05115151	-0.518579	-0.1363494	-0.142252	0.1629266	0.3229172	0.03622293	0.3504325	0.4993343	0.0048101	0.5410502	0.6995513	-0.00903606	-0.06067	-0.1501894	-0.08437896	-0.09164655	-0.7132528	-0.04745078	-0.05660728	-1.068963	-0.07289982	0.09466313	-0.1368237	-0.04367709	0.04865506	-0.7087168	-0.03917265	0.02164621	-1.072357	-0.06037903	170.241263754	137.454218489	174.844338911	125.744818768	176.205473039	127.778086412	148.614891996	163.077067549	171.417339947	168.251984725	139.831766853	150.528679933	C2	4.1
0.01124288	-0.06051832	-0.05237961	0.0	0.0	0.0	-0.01741063	0.3455732	-0.00957775	-0.01727913	0.5210932	-0.04305339	-0.1819234	0.2196527	-0.02637744	-0.3672747	0.02770315	-0.05117583	-0.5185217	-0.1364805	-0.1423552	0.1631381	0.3231306	0.03616953	0.3484491	0.4962775	0.00531125	0.5406649	0.699246	-0.00880981	-0.06080942	-0.1502392	-0.08435678	-0.09188586	-0.7138897	-0.04717398	-0.05739468	-1.069688	-0.07303119	0.09459138	-0.1368524	-0.04367614	0.04861574	-0.7085874	-0.03930426	0.02113681	-1.07276	-0.06070447	170.339922198	137.442427271	174.658106881	125.982279702	176.199258073	127.79689026	148.83314804	163.041764083	171.434953821	168.255032985	139.819288417	150.608204308	C2	4.133333
0.01125006	-0.06048357	-0.05236888	0.0	0.0	0.0	-0.01758486	0.3454041	-0.00960922	-0.01730116	0.5207558	-0.04310966	-0.1821075	0.2194773	-0.02645826	-0.367256	0.02738632	-0.05100918	-0.5184259	-0.1365325	-0.142462	0.1631001	0.3230236	0.03605509	0.3494935	0.4966304	0.00567603	0.5408257	0.6998126	-0.00814486	-0.06071391	-0.150113	-0.08410406	-0.09015772	-0.7157459	-0.04717946	-0.05728713	-1.070369	-0.07336116	0.09461474	-0.1368075	-0.04376316	0.04861756	-0.7088048	-0.03939223	0.02001021	-1.072903	-0.06131864	170.30434074	137.430080329	174.548108465	126.152297896	176.126478541	127.789988378	148.98991813	162.913859856	171.387172182	168.540107401	139.7318431	150.552027319	C2	4.166667
0.01119244	-0.06052975	-0.05239296	0.0	0.0	0.0	-0.0177019	0.3457195	-0.00942659	-0.01740768	0.5219634	-0.04325604	-0.1824192	0.2196747	-0.02608395	-0.3679844	0.02699068	-0.0514276	-0.521239	-0.1401803	-0.1440756	0.1628137	0.3226231	0.03590989	0.3479415	0.4946068	0.00660801	0.4978245	0.6527115	-0.01384759	-0.06076166	-0.1501649	-0.08406496	-0.09015141	-0.7157871	-0.04708886	-0.05727528	-1.070083	-0.07309437	0.09456877	-0.1368091	-0.04387808	0.04857904	-0.7095375	-0.03945136	0.01947484	-1.073346	-0.06140709	170.220916434	137.475866913	176.172782309	126.111819838	176.115925169	127.778639446	149.112742678	163.135847268	171.339809789	168.553043522	139.74193171	150.475133071	C2	4.2
